exp_name: td3_experiment
seed: 1
track: false
wandb_project_name: cleanRL
wandb_entity: null
capture_video: false
save_model: false
upload_model: false
hf_entity: ''
agent: td3
env_id: Hopper-v4
env_name: hopper
total_timesteps: 1000000
learning_rate: 0.0003
buffer_size: 1000000
gamma: 0.99
tau: 0.005
batch_size: 256
policy_noise: 0.2
exploration_noise: 0.1
learning_starts: 25000
policy_frequency: 2
noise_clip: 0.5
num_envs: 1

[2024-05-20 15:32:27,883][jax._src.xla_bridge][INFO] - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
[2024-05-20 15:32:27,887][jax._src.xla_bridge][INFO] - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
global_step=446, episodic_return=[16.879007]
global_step=464, episodic_return=[10.929363]
global_step=487, episodic_return=[17.046625]
global_step=509, episodic_return=[21.48278]
global_step=524, episodic_return=[10.287947]
global_step=538, episodic_return=[11.91034]
global_step=566, episodic_return=[15.661605]
global_step=578, episodic_return=[10.260446]
global_step=596, episodic_return=[16.688332]
global_step=625, episodic_return=[20.149124]
global_step=651, episodic_return=[22.113352]
global_step=671, episodic_return=[12.862372]
global_step=687, episodic_return=[14.212564]
global_step=705, episodic_return=[9.50812]
global_step=720, episodic_return=[13.822654]
global_step=747, episodic_return=[31.51763]
global_step=765, episodic_return=[19.333933]
global_step=780, episodic_return=[10.275873]
global_step=792, episodic_return=[9.148444]
global_step=821, episodic_return=[11.211338]
global_step=845, episodic_return=[13.114073]
global_step=866, episodic_return=[19.670155]
global_step=882, episodic_return=[8.44821]
global_step=892, episodic_return=[8.7670965]
global_step=910, episodic_return=[16.521461]
global_step=923, episodic_return=[11.3889475]
global_step=944, episodic_return=[5.0303926]
global_step=967, episodic_return=[13.876725]
global_step=976, episodic_return=[7.1093597]
global_step=986, episodic_return=[8.385042]
global_step=1001, episodic_return=[12.603797]
global_step=1036, episodic_return=[49.373314]
global_step=1049, episodic_return=[11.346719]
global_step=1058, episodic_return=[4.4139743]
global_step=1075, episodic_return=[13.78217]
global_step=1087, episodic_return=[8.430346]
global_step=1104, episodic_return=[17.107983]
global_step=1116, episodic_return=[11.035234]
global_step=1151, episodic_return=[29.578829]
global_step=1202, episodic_return=[73.5825]
global_step=1214, episodic_return=[9.883923]
global_step=1228, episodic_return=[11.138639]
global_step=1239, episodic_return=[8.547571]
global_step=1262, episodic_return=[12.186007]
global_step=1283, episodic_return=[13.664914]
global_step=1303, episodic_return=[17.944431]
global_step=1313, episodic_return=[7.8562207]
global_step=1331, episodic_return=[10.36663]
global_step=1351, episodic_return=[13.469153]
global_step=1380, episodic_return=[42.433372]
global_step=1408, episodic_return=[11.467732]
global_step=1421, episodic_return=[11.885272]
global_step=1438, episodic_return=[9.722403]
global_step=1456, episodic_return=[9.438201]
global_step=1470, episodic_return=[11.547862]
global_step=1494, episodic_return=[25.39861]
global_step=1531, episodic_return=[37.26705]
global_step=1542, episodic_return=[8.199955]
global_step=1556, episodic_return=[11.335049]
global_step=1580, episodic_return=[32.643375]
global_step=1601, episodic_return=[9.423699]
global_step=1615, episodic_return=[10.083982]
global_step=1641, episodic_return=[13.331328]
global_step=1664, episodic_return=[18.539227]
global_step=1690, episodic_return=[21.26236]
global_step=1728, episodic_return=[53.561813]
global_step=1744, episodic_return=[12.785809]
global_step=1800, episodic_return=[75.362564]
global_step=1811, episodic_return=[6.7732205]
global_step=1824, episodic_return=[9.124639]
global_step=1844, episodic_return=[13.597077]
global_step=1858, episodic_return=[11.199161]
global_step=1879, episodic_return=[16.273153]
global_step=1899, episodic_return=[21.264046]
global_step=1961, episodic_return=[97.51449]
global_step=1999, episodic_return=[53.476685]
global_step=2020, episodic_return=[19.682621]
global_step=2034, episodic_return=[10.205633]
global_step=2102, episodic_return=[99.47503]
global_step=2115, episodic_return=[10.1855135]
global_step=2138, episodic_return=[11.369141]
global_step=2162, episodic_return=[23.199018]
global_step=2180, episodic_return=[19.869024]
global_step=2202, episodic_return=[25.660316]
global_step=2233, episodic_return=[29.212904]
global_step=2249, episodic_return=[12.309811]
global_step=2269, episodic_return=[10.236407]
global_step=2300, episodic_return=[22.281132]
global_step=2321, episodic_return=[19.893126]
global_step=2331, episodic_return=[9.023624]
global_step=2339, episodic_return=[5.823754]
global_step=2363, episodic_return=[11.002746]
global_step=2374, episodic_return=[5.5372343]
global_step=2391, episodic_return=[13.635193]
global_step=2415, episodic_return=[29.092346]
global_step=2428, episodic_return=[10.140119]
global_step=2501, episodic_return=[105.61587]
global_step=2529, episodic_return=[25.623917]
global_step=2547, episodic_return=[9.909261]
global_step=2576, episodic_return=[9.18485]
global_step=2595, episodic_return=[15.185647]
global_step=2610, episodic_return=[10.779634]
global_step=2624, episodic_return=[11.897852]
global_step=2642, episodic_return=[10.145345]
global_step=2660, episodic_return=[13.941435]
global_step=2677, episodic_return=[15.289609]
global_step=2708, episodic_return=[18.565178]
global_step=2775, episodic_return=[64.804504]
global_step=2803, episodic_return=[19.396564]
global_step=2831, episodic_return=[30.548983]
global_step=2840, episodic_return=[6.0371704]
global_step=2885, episodic_return=[65.01788]
global_step=2898, episodic_return=[9.12903]
global_step=2913, episodic_return=[13.905805]
global_step=2929, episodic_return=[13.027397]
global_step=2979, episodic_return=[43.758533]
global_step=3034, episodic_return=[77.63846]
global_step=3047, episodic_return=[10.7655325]
global_step=3065, episodic_return=[6.3251114]
global_step=3079, episodic_return=[9.265965]
